-0.729932889	-0.732894254	-0.732894254	-0.727176956	-0.727176958	-0.727176962	-0.72717696	-0.727176965	-0.739749929	-0.739749926	-0.73974993	-0.739749932	-0.739749927	-0.739749927	-0.739749927	-0.739749927	-0.739749927	-0.739749927	-0.739749929	-0.739749928	-0.73974993	-0.739749928	-0.741937214	-0.742050627	-0.759048508	-0.757557337	-0.757557337	-0.757557337	-0.757557337	-0.757557337	-0.757557337	-0.757557335	-0.749426719	-0.749426718	-0.732560238	-0.732560235	-0.732560241	-0.732560239	-0.725728313	-0.725728313	-0.725655137	-0.718325129	-0.715137286	-0.71513729	-0.715137285	-0.715137285	-0.715137289	-0.724252624	-0.724252628	-0.724252628	-0.72717696	-0.72717696	-0.72717696	-0.715137285	-0.723230118	-0.723230116	-0.724927075	-0.724927075	-0.724927079	-0.724927076	-0.724927077	-0.724927075	-0.724927078	-0.724927074	-0.724927082	-0.724927075	-0.724927074	-0.724927074	-0.724927074	-0.724927076	-0.722366776	-0.722366773	-0.72236677	-0.72236677	-0.719982106	-0.719982106	-0.717840653	-0.717840653	-0.717840651	-0.717840655	-0.711893731	-0.710333027	-0.710333025	-0.710333026	-0.710333025	-0.709879442	-0.709879442	-0.70980926	-0.709809259	-0.709809259	-0.713567121	-0.713567117	-0.713567117	-0.713567117	-0.707063306	-0.70707666	-0.710613109	-0.710613109	-0.710613107	-0.710613112
-1.159532655	-1.159764663	-1.159764661	-1.158403445	-1.158403442	-1.15840344	-1.158403442	-1.158403438	-1.161137895	-1.161137893	-1.161137895	-1.161137891	-1.161137895	-1.161137895	-1.161137895	-1.161137895	-1.161137895	-1.161137895	-1.161137892	-1.161137894	-1.161137895	-1.161137894	-1.161321264	-1.161331948	-1.165556909	-1.165411978	-1.165411978	-1.165411978	-1.165411978	-1.165411978	-1.165411978	-1.165411976	-1.16329979	-1.163299793	-1.159437008	-1.159437008	-1.159437005	-1.159437007	-1.157994869	-1.157994869	-1.157986082	-1.156421772	-1.15570413	-1.15570413	-1.155704131	-1.155704131	-1.155704131	-1.15769091	-1.157690908	-1.157690909	-1.158403442	-1.158403442	-1.158403442	-1.155704131	-1.157475337	-1.157475338	-1.157673304	-1.157673304	-1.157673304	-1.157673304	-1.157673305	-1.157673307	-1.157673306	-1.157673305	-1.157673301	-1.157673307	-1.157673307	-1.157673307	-1.157673306	-1.157673307	-1.157376862	-1.157376861	-1.157376862	-1.157376862	-1.15709843	-1.15709843	-1.156842899	-1.156842899	-1.156842901	-1.156842899	-1.155360503	-1.155139101	-1.155139102	-1.155139104	-1.155139103	-1.155137216	-1.155137216	-1.155116328	-1.15511633	-1.15511633	-1.15614976	-1.156149765	-1.156149765	-1.156149765	-1.154202048	-1.154234103	-1.155351439	-1.155351439	-1.15535144	-1.155351439
-0.991344807	-0.994625221	-0.994625218	-0.986386206	-0.986386206	-0.986386209	-0.98638621	-0.986386211	-1.00323563	-1.003235624	-1.003235631	-1.00323563	-1.003235627	-1.003235627	-1.003235627	-1.003235627	-1.003235627	-1.003235627	-1.003235627	-1.003235628	-1.003235631	-1.003235628	-1.005217811	-1.00531993	-1.023628726	-1.022752025	-1.022752025	-1.022752025	-1.022752026	-1.022752026	-1.022752026	-1.022752022	-1.014387519	-1.014387522	-0.993576469	-0.993576466	-0.99357647	-0.993576469	-0.984051223	-0.984051223	-0.983963813	-0.973090448	-0.968134654	-0.968134659	-0.968134654	-0.968134654	-0.968134659	-0.981934548	-0.981934551	-0.981934551	-0.986386209	-0.986386209	-0.986386209	-0.968134654	-0.980441295	-0.980441293	-0.982452325	-0.982452325	-0.982452331	-0.982452326	-0.982452329	-0.982452328	-0.982452331	-0.982452325	-0.982452331	-0.982452327	-0.982452327	-0.982452327	-0.982452326	-0.98245233	-0.97939603	-0.979396026	-0.979396023	-0.979396023	-0.976400263	-0.976400263	-0.973573107	-0.973573107	-0.973573107	-0.973573109	-0.964061624	-0.961803873	-0.961803872	-0.961803875	-0.961803873	-0.961055784	-0.961055784	-0.960938949	-0.96093895	-0.96093895	-0.967049774	-0.967049773	-0.967049773	-0.967049773	-0.956216591	-0.956193568	-0.962086698	-0.962086698	-0.962086695	-0.962086701
-0.645861904	-0.646041568	-0.646041567	-0.645517495	-0.645517496	-0.645517497	-0.645517498	-0.645517499	-0.646568301	-0.646568301	-0.646568302	-0.646568302	-0.6465683	-0.6465683	-0.6465683	-0.6465683	-0.6465683	-0.6465683	-0.646568302	-0.646568301	-0.646568302	-0.6465683	-0.646602948	-0.646604433	-0.647623732	-0.647660107	-0.647660107	-0.647660107	-0.647660107	-0.647660107	-0.647660107	-0.647660106	-0.64723492	-0.64723492	-0.645913895	-0.645913896	-0.645913898	-0.645913898	-0.645361735	-0.645361735	-0.645359232	-0.644878386	-0.64473378	-0.644733782	-0.644733778	-0.64473378	-0.644733782	-0.645254902	-0.645254905	-0.645254905	-0.645517497	-0.645517497	-0.645517497	-0.644733778	-0.645182216	-0.645182213	-0.645218528	-0.645218528	-0.645218529	-0.645218528	-0.645218529	-0.645218528	-0.645218529	-0.645218527	-0.645218531	-0.645218527	-0.645218527	-0.645218527	-0.645218527	-0.645218527	-0.645157556	-0.645157554	-0.645157554	-0.645157554	-0.645065631	-0.645065631	-0.644955339	-0.644955339	-0.644955337	-0.644955338	-0.644733654	-0.644690576	-0.644690576	-0.644690575	-0.644690574	-0.64462477	-0.64462477	-0.644625643	-0.644625644	-0.644625644	-0.644645897	-0.644645896	-0.644645896	-0.644645896	-0.64470912	-0.644684913	-0.644573759	-0.644573759	-0.644573759	-0.64457376
0.29246433	0.273858125	0.273858117	0.313457473	0.313457453	0.313457425	0.313457443	0.313457398	0.232280578	0.232280594	0.232280575	0.232280552	0.232280593	0.232280593	0.232280593	0.232280593	0.232280593	0.232280593	0.232280579	0.232280586	0.232280571	0.232280578	0.221695884	0.221153176	0.130702322	0.137122037	0.137122037	0.137122037	0.137122032	0.137122032	0.137122039	0.137122044	0.178708487	0.178708503	0.278070187	0.278070214	0.278070168	0.278070195	0.324877861	0.324877861	0.325317611	0.380437072	0.406105249	0.406105221	0.406105256	0.406105256	0.40610522	0.335473067	0.335473034	0.33547305	0.313457434	0.313457434	0.313457434	0.406105256	0.342980707	0.342980714	0.333015181	0.333015181	0.33301514	0.33301517	0.333015161	0.333015176	0.333015155	0.333015181	0.333015127	0.333015179	0.333015184	0.333015184	0.333015176	0.333015161	0.348289192	0.34828921	0.348289235	0.348289235	0.364028701	0.364028701	0.379831505	0.379831505	0.379831509	0.379831482	0.427206227	0.440721028	0.440721037	0.44072102	0.440721032	0.44849256	0.44849256	0.449019277	0.449019282	0.449019282	0.420282091	0.420282113	0.420282113	0.420282118	0.468838097	0.470629346	0.446183696	0.446183696	0.446183715	0.44618367
0.370211449	0.362614985	0.362614982	0.378274811	0.378274803	0.378274792	0.3782748	0.378274781	0.345539443	0.345539451	0.345539442	0.345539431	0.345539449	0.345539449	0.345539449	0.345539449	0.345539449	0.345539449	0.345539444	0.345539447	0.34553944	0.345539443	0.341159528	0.3409339	0.299830451	0.302922857	0.302922857	0.302922857	0.302922854	0.302922854	0.302922858	0.30292286	0.322253448	0.322253456	0.364399529	0.364399541	0.364399522	0.364399534	0.382744868	0.382744868	0.382906902	0.403415401	0.412570417	0.412570406	0.41257042	0.412570419	0.412570404	0.386773583	0.386773571	0.386773578	0.378274795	0.378274795	0.378274795	0.41257042	0.389605166	0.389605167	0.386044669	0.386044669	0.386044651	0.386044664	0.38604466	0.386044666	0.386044658	0.386044669	0.386044647	0.386044667	0.386044669	0.386044669	0.386044666	0.386044658	0.391512368	0.391512376	0.391512385	0.391512385	0.397221521	0.397221521	0.403053349	0.403053349	0.403053349	0.403053339	0.419433911	0.424217291	0.424217293	0.424217285	0.42421729	0.427521969	0.427521969	0.427682101	0.4276821	0.4276821	0.418490336	0.418490341	0.418490341	0.418490343	0.433301986	0.434209195	0.427377708	0.427377708	0.427377714	0.427377698
1.107195234	1.101016268	1.101016268	1.110462425	1.110462419	1.110462408	1.110462413	1.110462398	1.088879821	1.088879832	1.088879819	1.088879809	1.088879829	1.088879829	1.088879829	1.088879829	1.088879829	1.088879829	1.088879824	1.088879825	1.088879816	1.088879821	1.085684682	1.085525465	1.050802651	1.053415029	1.053415029	1.053415029	1.053415024	1.053415024	1.05341503	1.053415035	1.070355016	1.070355024	1.102052	1.102052013	1.102051993	1.102052004	1.112886507	1.112886507	1.112969036	1.121984394	1.124632496	1.124632484	1.124632501	1.124632497	1.124632483	1.114949023	1.114949014	1.114949015	1.110462411	1.110462411	1.110462411	1.124632501	1.116319753	1.116319757	1.114774272	1.114774272	1.114774254	1.114774267	1.114774262	1.114774267	1.114774258	1.114774271	1.114774251	1.114774268	1.11477427	1.11477427	1.114774269	1.11477426	1.117197639	1.117197648	1.117197656	1.117197656	1.119967071	1.119967071	1.122982934	1.122982934	1.122982937	1.12298293	1.126193785	1.127765296	1.127765297	1.127765292	1.127765299	1.130039328	1.130039328	1.129994981	1.129994973	1.129994973	1.130753368	1.130753367	1.130753367	1.130753368	1.126820346	1.127658239	1.131653803	1.131653803	1.131653805	1.131653797
0.89837992	0.896594829	0.896594832	0.901928839	0.901928843	0.901928843	0.901928843	0.901928844	0.89077616	0.890776164	0.89077616	0.890776161	0.89077616	0.89077616	0.89077616	0.89077616	0.89077616	0.89077616	0.890776165	0.890776161	0.890776158	0.890776158	0.889688988	0.889629972	0.871892954	0.872936651	0.872936651	0.872936651	0.872936648	0.872936648	0.872936651	0.872936653	0.88168211	0.881682109	0.897679345	0.89767935	0.897679352	0.897679353	0.903491712	0.903491712	0.903527085	0.909297163	0.911643822	0.911643822	0.911643821	0.911643821	0.911643819	0.904671997	0.904672001	0.904672002	0.901928841	0.901928841	0.901928841	0.911643821	0.905492634	0.905492629	0.904783656	0.904783656	0.904783652	0.904783655	0.904783653	0.904783651	0.904783652	0.904783654	0.904783657	0.90478365	0.90478365	0.90478365	0.90478365	0.904783646	0.905868474	0.905868475	0.905868475	0.905868475	0.907011978	0.907011978	0.908202096	0.908202096	0.908202091	0.908202091	0.912488898	0.913337849	0.913337846	0.91333784	0.913337841	0.913976101	0.913976101	0.914015111	0.914015109	0.914015109	0.911766175	0.911766166	0.911766166	0.911766168	0.915459127	0.915635578	0.913976888	0.913976888	0.913976887	0.913976886
0.775997995	0.776160257	0.776160258	0.775269068	0.775269069	0.775269069	0.775269068	0.77526907	0.776903512	0.776903514	0.776903511	0.776903512	0.776903512	0.776903512	0.776903512	0.776903512	0.776903512	0.776903512	0.776903513	0.776903512	0.776903511	0.776903512	0.777121307	0.777134022	0.778396666	0.778213431	0.778213431	0.778213431	0.77821343	0.77821343	0.778213431	0.778213432	0.777712487	0.777712487	0.776048064	0.776048064	0.776048064	0.776048063	0.774978043	0.774978043	0.774967477	0.773427315	0.77259076	0.77259076	0.772590762	0.77259076	0.772590759	0.774707818	0.77470782	0.774707817	0.775269069	0.775269069	0.775269069	0.772590762	0.774508808	0.774508808	0.774770246	0.774770246	0.774770245	0.774770246	0.774770245	0.774770245	0.774770244	0.774770246	0.774770246	0.774770245	0.774770245	0.774770245	0.774770245	0.774770244	0.774378484	0.774378486	0.774378485	0.774378485	0.774015191	0.774015191	0.773676622	0.773676622	0.773676622	0.773676623	0.772010642	0.77163965	0.771639649	0.771639649	0.77163965	0.771506131	0.771506131	0.771481286	0.771481284	0.771481284	0.772712207	0.772712205	0.772712205	0.772712205	0.770423718	0.770404984	0.77169593	0.77169593	0.771695929	0.77169593
0.819126021	0.827918229	0.827918229	0.804479518	0.804479517	0.804479523	0.804479515	0.804479526	0.853937776	0.853937769	0.853937774	0.853937783	0.853937774	0.853937774	0.853937774	0.853937774	0.853937774	0.853937774	0.853937769	0.853937773	0.85393778	0.853937782	0.8599963	0.860323618	0.937324135	0.931472838	0.931472838	0.931472838	0.931472844	0.931472844	0.931472837	0.931472837	0.893756679	0.893756673	0.824058703	0.824058687	0.824058693	0.824058683	0.797755866	0.797755866	0.797563104	0.770285444	0.758662696	0.758662698	0.758662703	0.758662697	0.758662704	0.79226585	0.792265853	0.792265839	0.804479524	0.804479524	0.804479524	0.758662703	0.788435631	0.788435644	0.792529085	0.792529085	0.792529099	0.792529088	0.792529092	0.792529093	0.792529094	0.792529089	0.792529092	0.792529095	0.792529093	0.792529093	0.792529098	0.792529107	0.786296992	0.786296989	0.786296984	0.786296984	0.779991292	0.779991292	0.77367372	0.77367372	0.773673733	0.773673739	0.752400674	0.747532645	0.747532649	0.747532663	0.747532664	0.744321946	0.744321946	0.744107167	0.744107166	0.744107166	0.756121014	0.756121026	0.756121026	0.756121021	0.736010198	0.735169673	0.74477808	0.74477808	0.744778076	0.744778087
0.018167114	0.021652513	0.02165251	0.012984321	0.012984319	0.012984321	0.012984319	0.012984322	0.031193043	0.031193035	0.031193042	0.031193044	0.03119304	0.03119304	0.03119304	0.03119304	0.03119304	0.03119304	0.031193036	0.03119304	0.031193045	0.031193045	0.03291307	0.033002005	0.061788598	0.060189383	0.060189383	0.060189383	0.060189388	0.060189388	0.060189383	0.06018938	0.045953367	0.045953366	0.019966833	0.019966823	0.019966825	0.019966821	0.010434848	0.010434848	0.010375934	0.000760456	-0.003241883	-0.003241882	-0.003241881	-0.003241883	-0.003241878	0.008483906	0.008483905	0.0084839	0.012984323	0.012984323	0.012984323	-0.003241881	0.007124774	0.00712478	0.008278256	0.008278256	0.008278264	0.008278257	0.008278261	0.008278262	0.008278263	0.008278259	0.008278259	0.008278263	0.008278262	0.008278262	0.008278264	0.00827827	0.006477451	0.006477449	0.006477447	0.006477447	0.004405077	0.004405077	0.002130164	0.002130164	0.00213017	0.002130172	-0.005031011	-0.006792215	-0.006792212	-0.006792205	-0.006792206	-0.008236557	-0.008236557	-0.00829915	-0.008299148	-0.008299148	-0.004670719	-0.004670709	-0.004670709	-0.004670711	-0.010545914	-0.0109677	-0.008423549	-0.008423549	-0.00842355	-0.008423546
